state,year,quarter,level,name,registered_users
madhya-pradesh,2024,4,pincode,462001,310974
madhya-pradesh,2024,4,pincode,456006,297236
madhya-pradesh,2024,4,pincode,480001,276681
madhya-pradesh,2023,1,district,indore,2780295
madhya-pradesh,2023,1,district,bhopal,2101098
madhya-pradesh,2023,1,district,gwalior,1123707
madhya-pradesh,2023,1,district,jabalpur,1025803
madhya-pradesh,2023,1,district,ujjain,832451
madhya-pradesh,2023,1,district,sagar,699722
madhya-pradesh,2023,1,district,dhar,679569
madhya-pradesh,2023,1,district,rewa,651354
madhya-pradesh,2023,1,district,chhindwara,642022
madhya-pradesh,2023,1,district,satna,596769
madhya-pradesh,2023,1,pincode,482002,317133
madhya-pradesh,2023,1,pincode,452001,288286
madhya-pradesh,2023,1,pincode,455001,287746
madhya-pradesh,2023,1,pincode,452010,266938
madhya-pradesh,2023,1,pincode,462001,233726
madhya-pradesh,2023,1,pincode,457001,233495
madhya-pradesh,2023,1,pincode,482001,215070
madhya-pradesh,2023,1,pincode,480001,211859
madhya-pradesh,2023,1,pincode,474001,200550
madhya-pradesh,2023,1,pincode,485001,199604
madhya-pradesh,2023,2,district,indore,2883610
madhya-pradesh,2023,2,district,bhopal,2179557
madhya-pradesh,2023,2,district,gwalior,1168513
madhya-pradesh,2023,2,district,jabalpur,1065846
madhya-pradesh,2023,2,district,ujjain,868546
madhya-pradesh,2023,2,district,sagar,730094
madhya-pradesh,2023,2,district,dhar,710181
madhya-pradesh,2023,2,district,rewa,680100
madhya-pradesh,2023,2,district,chhindwara,670155
madhya-pradesh,2023,2,district,satna,623076
madhya-pradesh,2023,2,pincode,482002,328764
madhya-pradesh,2023,2,pincode,455001,299405
madhya-pradesh,2023,2,pincode,452001,298290
madhya-pradesh,2023,2,pincode,452010,276442
madhya-pradesh,2023,2,pincode,457001,243148
madhya-pradesh,2023,2,pincode,462001,242442
madhya-pradesh,2023,2,pincode,482001,222664
madhya-pradesh,2023,2,pincode,480001,220177
madhya-pradesh,2023,2,pincode,474001,208417
madhya-pradesh,2023,2,pincode,485001,207361
madhya-pradesh,2023,3,district,indore,2996261
madhya-pradesh,2023,3,district,bhopal,2265685
madhya-pradesh,2023,3,district,gwalior,1215484
madhya-pradesh,2023,3,district,jabalpur,1108465
madhya-pradesh,2023,3,district,ujjain,905474
madhya-pradesh,2023,3,district,sagar,761623
madhya-pradesh,2023,3,district,dhar,740878
madhya-pradesh,2023,3,district,rewa,708385
madhya-pradesh,2023,3,district,chhindwara,698604
madhya-pradesh,2023,3,district,satna,649398
madhya-pradesh,2023,3,pincode,482002,341355
madhya-pradesh,2023,3,pincode,455001,311925
madhya-pradesh,2023,3,pincode,452001,309315
madhya-pradesh,2023,3,pincode,452010,286991
madhya-pradesh,2023,3,pincode,457001,253258
madhya-pradesh,2023,3,pincode,462001,252027
madhya-pradesh,2023,3,pincode,482001,231205
madhya-pradesh,2023,3,pincode,480001,228883
madhya-pradesh,2023,3,pincode,474001,216725
madhya-pradesh,2023,3,pincode,485001,215698
madhya-pradesh,2023,4,district,indore,3098089
madhya-pradesh,2023,4,district,bhopal,2344171
madhya-pradesh,2023,4,district,gwalior,1257720
madhya-pradesh,2023,4,district,jabalpur,1147811
madhya-pradesh,2023,4,district,ujjain,938748
madhya-pradesh,2023,4,district,sagar,790240
madhya-pradesh,2023,4,district,dhar,768839
madhya-pradesh,2023,4,district,rewa,734299
madhya-pradesh,2023,4,district,chhindwara,724870
madhya-pradesh,2023,4,district,satna,673980
madhya-pradesh,2023,4,pincode,482002,353272
madhya-pradesh,2023,4,pincode,455001,323082
madhya-pradesh,2023,4,pincode,452001,319497
madhya-pradesh,2023,4,pincode,452010,296338
madhya-pradesh,2023,4,pincode,457001,262675
madhya-pradesh,2023,4,pincode,462001,260836
madhya-pradesh,2023,4,pincode,482001,238911
madhya-pradesh,2023,4,pincode,480001,237094
madhya-pradesh,2023,4,pincode,474001,224169
madhya-pradesh,2023,4,pincode,485001,223650
madhya-pradesh,2019,1,district,indore,844465
madhya-pradesh,2019,1,district,bhopal,670417
madhya-pradesh,2019,1,district,gwalior,331504
madhya-pradesh,2019,1,district,jabalpur,295042
madhya-pradesh,2019,1,district,ujjain,214818
madhya-pradesh,2019,1,district,sagar,194467
madhya-pradesh,2019,1,district,rewa,188803
madhya-pradesh,2019,1,district,chhindwara,168633
madhya-pradesh,2019,1,district,dhar,166663
madhya-pradesh,2019,1,district,satna,160954
madhya-pradesh,2019,1,pincode,452001,94894
madhya-pradesh,2019,1,pincode,482002,92148
madhya-pradesh,2019,1,pincode,452010,89541
madhya-pradesh,2019,1,pincode,455001,87837
madhya-pradesh,2019,1,pincode,462001,65450
madhya-pradesh,2019,1,pincode,482001,64389
madhya-pradesh,2019,1,pincode,457001,61687
madhya-pradesh,2019,1,pincode,480001,60744
madhya-pradesh,2019,1,pincode,485001,59332
madhya-pradesh,2019,1,pincode,452016,57554
madhya-pradesh,2019,2,district,indore,955207
madhya-pradesh,2019,2,district,bhopal,756839
madhya-pradesh,2019,2,district,gwalior,373367
madhya-pradesh,2019,2,district,jabalpur,336963
madhya-pradesh,2019,2,district,ujjain,247033
madhya-pradesh,2019,2,district,sagar,219328
madhya-pradesh,2019,2,district,rewa,211420
madhya-pradesh,2019,2,district,chhindwara,192226
madhya-pradesh,2019,2,district,dhar,190659
madhya-pradesh,2019,2,district,satna,182176
madhya-pradesh,2019,2,pincode,452001,108587
madhya-pradesh,2019,2,pincode,482002,104846
madhya-pradesh,2019,2,pincode,452010,99616
madhya-pradesh,2019,2,pincode,455001,98265
madhya-pradesh,2019,2,pincode,462001,75250
madhya-pradesh,2019,2,pincode,482001,74711
madhya-pradesh,2019,2,pincode,457001,70728
madhya-pradesh,2019,2,pincode,480001,69139
madhya-pradesh,2019,2,pincode,485001,66578
madhya-pradesh,2019,2,pincode,452016,65634
madhya-pradesh,2019,3,district,indore,1071598
madhya-pradesh,2019,3,district,bhopal,846170
madhya-pradesh,2019,3,district,gwalior,417846
madhya-pradesh,2019,3,district,jabalpur,380209
madhya-pradesh,2019,3,district,ujjain,280589
madhya-pradesh,2019,3,district,sagar,243729
madhya-pradesh,2019,3,district,rewa,232367
madhya-pradesh,2019,3,district,chhindwara,214945
madhya-pradesh,2019,3,district,dhar,214712
madhya-pradesh,2019,3,district,satna,203019
madhya-pradesh,2019,3,pincode,452001,122796
madhya-pradesh,2019,3,pincode,482002,119882
madhya-pradesh,2019,3,pincode,452010,110196
madhya-pradesh,2019,3,pincode,455001,109090
madhya-pradesh,2019,3,pincode,462001,85889
madhya-pradesh,2019,3,pincode,482001,85035
madhya-pradesh,2019,3,pincode,457001,80045
madhya-pradesh,2019,3,pincode,480001,77495
madhya-pradesh,2019,3,pincode,485001,74626
madhya-pradesh,2019,3,pincode,452016,73956
madhya-pradesh,2019,4,district,indore,1181500
madhya-pradesh,2019,4,district,bhopal,926576
madhya-pradesh,2019,4,district,gwalior,461960
madhya-pradesh,2019,4,district,jabalpur,422786
madhya-pradesh,2019,4,district,ujjain,314250
madhya-pradesh,2019,4,district,sagar,272650
madhya-pradesh,2019,4,district,rewa,260351
madhya-pradesh,2019,4,district,dhar,242108
madhya-pradesh,2019,4,district,chhindwara,240962
madhya-pradesh,2019,4,district,satna,228680
madhya-pradesh,2019,4,pincode,452001,134323
madhya-pradesh,2019,4,pincode,482002,134193
madhya-pradesh,2019,4,pincode,452010,120352
madhya-pradesh,2019,4,pincode,455001,120057
madhya-pradesh,2019,4,pincode,462001,96155
madhya-pradesh,2019,4,pincode,482001,93550
madhya-pradesh,2019,4,pincode,457001,89121
madhya-pradesh,2019,4,pincode,480001,85991
madhya-pradesh,2019,4,pincode,485001,82766
madhya-pradesh,2019,4,pincode,452016,81668
madhya-pradesh,2021,1,district,indore,1769869
madhya-pradesh,2021,1,district,bhopal,1340741
madhya-pradesh,2021,1,district,gwalior,703232
madhya-pradesh,2021,1,district,jabalpur,650087
madhya-pradesh,2021,1,district,ujjain,513868
madhya-pradesh,2021,1,district,sagar,432938
madhya-pradesh,2021,1,district,dhar,415117
madhya-pradesh,2021,1,district,rewa,403013
madhya-pradesh,2021,1,district,chhindwara,399276
madhya-pradesh,2021,1,district,satna,368299
madhya-pradesh,2021,1,pincode,482002,202915
madhya-pradesh,2021,1,pincode,452001,185582
madhya-pradesh,2021,1,pincode,455001,180488
madhya-pradesh,2021,1,pincode,452010,171754
madhya-pradesh,2021,1,pincode,462001,149137
madhya-pradesh,2021,1,pincode,457001,145248
madhya-pradesh,2021,1,pincode,482001,138100
madhya-pradesh,2021,1,pincode,480001,134163
madhya-pradesh,2021,1,pincode,474001,125599
madhya-pradesh,2021,1,pincode,485001,125104
madhya-pradesh,2021,2,district,indore,1892259
madhya-pradesh,2021,2,district,bhopal,1431127
madhya-pradesh,2021,2,district,gwalior,753172
madhya-pradesh,2021,2,district,jabalpur,695130
madhya-pradesh,2021,2,district,ujjain,552204
madhya-pradesh,2021,2,district,sagar,464791
madhya-pradesh,2021,2,district,dhar,447074
madhya-pradesh,2021,2,district,rewa,432682
madhya-pradesh,2021,2,district,chhindwara,428800
madhya-pradesh,2021,2,district,satna,395440
madhya-pradesh,2021,2,pincode,482002,216522
madhya-pradesh,2021,2,pincode,452001,198059
madhya-pradesh,2021,2,pincode,455001,193208
madhya-pradesh,2021,2,pincode,452010,183345
madhya-pradesh,2021,2,pincode,462001,159236
madhya-pradesh,2021,2,pincode,457001,155865
madhya-pradesh,2021,2,pincode,482001,147363
madhya-pradesh,2021,2,pincode,480001,143414
madhya-pradesh,2021,2,pincode,474001,134469
madhya-pradesh,2021,2,pincode,485001,133879
madhya-pradesh,2021,3,district,indore,2028266
madhya-pradesh,2021,3,district,bhopal,1531544
madhya-pradesh,2021,3,district,gwalior,809887
madhya-pradesh,2021,3,district,jabalpur,745631
madhya-pradesh,2021,3,district,ujjain,596195
madhya-pradesh,2021,3,district,sagar,501819
madhya-pradesh,2021,3,district,dhar,483901
madhya-pradesh,2021,3,district,rewa,466895
madhya-pradesh,2021,3,district,chhindwara,462834
madhya-pradesh,2021,3,district,satna,426929
madhya-pradesh,2021,3,pincode,482002,231582
madhya-pradesh,2021,3,pincode,452001,211664
madhya-pradesh,2021,3,pincode,455001,207599
madhya-pradesh,2021,3,pincode,452010,196173
madhya-pradesh,2021,3,pincode,462001,170393
madhya-pradesh,2021,3,pincode,457001,167859
madhya-pradesh,2021,3,pincode,482001,157536
madhya-pradesh,2021,3,pincode,480001,153878
madhya-pradesh,2021,3,pincode,474001,144518
madhya-pradesh,2021,3,pincode,485001,143700
madhya-pradesh,2021,4,district,indore,2164101
madhya-pradesh,2021,4,district,bhopal,1633266
madhya-pradesh,2021,4,district,gwalior,866561
madhya-pradesh,2021,4,district,jabalpur,796148
madhya-pradesh,2021,4,district,ujjain,639197
madhya-pradesh,2021,4,district,sagar,538447
madhya-pradesh,2021,4,district,dhar,519970
madhya-pradesh,2021,4,district,rewa,500513
madhya-pradesh,2021,4,district,chhindwara,495990
madhya-pradesh,2021,4,district,satna,457858
madhya-pradesh,2021,4,pincode,482002,246911
madhya-pradesh,2021,4,pincode,452001,225433
madhya-pradesh,2021,4,pincode,455001,222066
madhya-pradesh,2021,4,pincode,452010,208931
madhya-pradesh,2021,4,pincode,462001,181784
madhya-pradesh,2021,4,pincode,457001,179603
madhya-pradesh,2021,4,pincode,482001,167796
madhya-pradesh,2021,4,pincode,480001,164329
madhya-pradesh,2021,4,pincode,474001,154609
madhya-pradesh,2021,4,pincode,485001,153628
madhya-pradesh,2020,1,district,indore,1287857
madhya-pradesh,2020,1,district,bhopal,1003288
madhya-pradesh,2020,1,district,gwalior,506221
madhya-pradesh,2020,1,district,jabalpur,462069
madhya-pradesh,2020,1,district,ujjain,349476
madhya-pradesh,2020,1,district,sagar,299753
madhya-pradesh,2020,1,district,rewa,285832
madhya-pradesh,2020,1,district,dhar,270891
madhya-pradesh,2020,1,district,chhindwara,268008
madhya-pradesh,2020,1,district,satna,253988
madhya-pradesh,2020,1,pincode,482002,146207
madhya-pradesh,2020,1,pincode,452001,144699
madhya-pradesh,2020,1,pincode,455001,130830
madhya-pradesh,2020,1,pincode,452010,129645
madhya-pradesh,2020,1,pincode,462001,106091
madhya-pradesh,2020,1,pincode,482001,101513
madhya-pradesh,2020,1,pincode,457001,98886
madhya-pradesh,2020,1,pincode,480001,94636
madhya-pradesh,2020,1,pincode,485001,90615
madhya-pradesh,2020,1,pincode,452016,89460
madhya-pradesh,2020,2,district,indore,1410157
madhya-pradesh,2020,2,district,bhopal,1080094
madhya-pradesh,2020,2,district,gwalior,554377
madhya-pradesh,2020,2,district,jabalpur,507707
madhya-pradesh,2020,2,district,ujjain,395028
madhya-pradesh,2020,2,district,sagar,333878
madhya-pradesh,2020,2,district,rewa,313486
madhya-pradesh,2020,2,district,dhar,310389
madhya-pradesh,2020,2,district,chhindwara,302791
madhya-pradesh,2020,2,district,satna,281414
madhya-pradesh,2020,2,pincode,482002,158954
madhya-pradesh,2020,2,pincode,452001,153695
madhya-pradesh,2020,2,pincode,455001,144023
madhya-pradesh,2020,2,pincode,452010,139367
madhya-pradesh,2020,2,pincode,462001,116167
madhya-pradesh,2020,2,pincode,457001,111581
madhya-pradesh,2020,2,pincode,482001,110268
madhya-pradesh,2020,2,pincode,480001,104519
madhya-pradesh,2020,2,pincode,452016,98532
madhya-pradesh,2020,2,pincode,485001,98080
madhya-pradesh,2020,3,district,indore,1524036
madhya-pradesh,2020,3,district,bhopal,1162000
madhya-pradesh,2020,3,district,gwalior,603096
madhya-pradesh,2020,3,district,jabalpur,555235
madhya-pradesh,2020,3,district,ujjain,436068
madhya-pradesh,2020,3,district,sagar,368745
madhya-pradesh,2020,3,district,dhar,346394
madhya-pradesh,2020,3,district,rewa,343897
madhya-pradesh,2020,3,district,chhindwara,336306
madhya-pradesh,2020,3,district,satna,311884
madhya-pradesh,2020,3,pincode,482002,173274
madhya-pradesh,2020,3,pincode,452001,162767
madhya-pradesh,2020,3,pincode,455001,155823
madhya-pradesh,2020,3,pincode,452010,149318
madhya-pradesh,2020,3,pincode,462001,127166
madhya-pradesh,2020,3,pincode,457001,122974
madhya-pradesh,2020,3,pincode,482001,119294
madhya-pradesh,2020,3,pincode,480001,114237
madhya-pradesh,2020,3,pincode,485001,107317
madhya-pradesh,2020,3,pincode,452016,107084
madhya-pradesh,2020,4,district,indore,1645564
madhya-pradesh,2020,4,district,bhopal,1249343
madhya-pradesh,2020,4,district,gwalior,652985
madhya-pradesh,2020,4,district,jabalpur,604034
madhya-pradesh,2020,4,district,ujjain,475637
madhya-pradesh,2020,4,district,sagar,402006
madhya-pradesh,2020,4,district,dhar,382523
madhya-pradesh,2020,4,district,rewa,374099
madhya-pradesh,2020,4,district,chhindwara,370027
madhya-pradesh,2020,4,district,satna,340632
madhya-pradesh,2020,4,pincode,482002,188460
madhya-pradesh,2020,4,pincode,452001,173333
madhya-pradesh,2020,4,pincode,455001,167885
madhya-pradesh,2020,4,pincode,452010,160146
madhya-pradesh,2020,4,pincode,462001,138574
madhya-pradesh,2020,4,pincode,457001,134427
madhya-pradesh,2020,4,pincode,482001,128730
madhya-pradesh,2020,4,pincode,480001,124525
madhya-pradesh,2020,4,pincode,474001,116379
madhya-pradesh,2020,4,pincode,452016,116281
madhya-pradesh,2018,1,district,indore,366977
madhya-pradesh,2018,1,district,bhopal,307312
madhya-pradesh,2018,1,district,gwalior,142453
madhya-pradesh,2018,1,district,jabalpur,115953
madhya-pradesh,2018,1,district,ujjain,84441
madhya-pradesh,2018,1,district,rewa,73336
madhya-pradesh,2018,1,district,sagar,72857
madhya-pradesh,2018,1,district,chhindwara,65005
madhya-pradesh,2018,1,district,dhar,63440
madhya-pradesh,2018,1,district,dewas,62902
madhya-pradesh,2018,1,pincode,452001,42977
madhya-pradesh,2018,1,pincode,452010,40850
madhya-pradesh,2018,1,pincode,455001,37899
madhya-pradesh,2018,1,pincode,482002,37645
madhya-pradesh,2018,1,pincode,462001,27351
madhya-pradesh,2018,1,pincode,482001,26665
madhya-pradesh,2018,1,pincode,452016,25256
madhya-pradesh,2018,1,pincode,457001,24909
madhya-pradesh,2018,1,pincode,485001,24806
madhya-pradesh,2018,1,pincode,462022,24661
madhya-pradesh,2018,2,district,indore,479904
madhya-pradesh,2018,2,district,bhopal,398498
madhya-pradesh,2018,2,district,gwalior,193605
madhya-pradesh,2018,2,district,jabalpur,155624
madhya-pradesh,2018,2,district,ujjain,113216
madhya-pradesh,2018,2,district,rewa,100661
madhya-pradesh,2018,2,district,sagar,100623
madhya-pradesh,2018,2,district,chhindwara,87704
madhya-pradesh,2018,2,district,dhar,86280
madhya-pradesh,2018,2,district,dewas,84342
madhya-pradesh,2018,2,pincode,452001,55837
madhya-pradesh,2018,2,pincode,452010,52677
madhya-pradesh,2018,2,pincode,455001,50091
madhya-pradesh,2018,2,pincode,482002,49877
madhya-pradesh,2018,2,pincode,462001,36311
madhya-pradesh,2018,2,pincode,482001,35303
madhya-pradesh,2018,2,pincode,457001,33608
madhya-pradesh,2018,2,pincode,452016,32883
madhya-pradesh,2018,2,pincode,480001,32800
madhya-pradesh,2018,2,pincode,485001,32316
madhya-pradesh,2018,3,district,indore,585621
madhya-pradesh,2018,3,district,bhopal,474192
madhya-pradesh,2018,3,district,gwalior,236305
madhya-pradesh,2018,3,district,jabalpur,193535
madhya-pradesh,2018,3,district,ujjain,143770
madhya-pradesh,2018,3,district,sagar,128283
madhya-pradesh,2018,3,district,rewa,125803
madhya-pradesh,2018,3,district,dhar,110726
madhya-pradesh,2018,3,district,chhindwara,109266
madhya-pradesh,2018,3,district,dewas,105774
madhya-pradesh,2018,3,pincode,452001,67243
madhya-pradesh,2018,3,pincode,452010,63537
madhya-pradesh,2018,3,pincode,455001,61117
madhya-pradesh,2018,3,pincode,482002,60999
madhya-pradesh,2018,3,pincode,462001,43609
madhya-pradesh,2018,3,pincode,482001,43593
madhya-pradesh,2018,3,pincode,457001,41975
madhya-pradesh,2018,3,pincode,480001,40061
madhya-pradesh,2018,3,pincode,452016,39967
madhya-pradesh,2018,3,pincode,485001,39351
madhya-pradesh,2018,4,district,indore,712479
madhya-pradesh,2018,4,district,bhopal,571518
madhya-pradesh,2018,4,district,gwalior,284894
madhya-pradesh,2018,4,district,jabalpur,248495
madhya-pradesh,2018,4,district,ujjain,177894
madhya-pradesh,2018,4,district,sagar,162788
madhya-pradesh,2018,4,district,rewa,160024
madhya-pradesh,2018,4,district,chhindwara,139301
madhya-pradesh,2018,4,district,dhar,137501
madhya-pradesh,2018,4,district,satna,133865
madhya-pradesh,2018,4,pincode,452001,81206
madhya-pradesh,2018,4,pincode,482002,77791
madhya-pradesh,2018,4,pincode,452010,76811
madhya-pradesh,2018,4,pincode,455001,73952
madhya-pradesh,2018,4,pincode,462001,54496
madhya-pradesh,2018,4,pincode,482001,54390
madhya-pradesh,2018,4,pincode,457001,51238
madhya-pradesh,2018,4,pincode,480001,50803
madhya-pradesh,2018,4,pincode,485001,50329
madhya-pradesh,2018,4,pincode,452016,48626
rajasthan,2022,1,district,jaipur,5133527
rajasthan,2022,1,district,alwar,1570711
rajasthan,2022,1,district,jodhpur,1370206
rajasthan,2022,1,district,sikar,1017503
rajasthan,2022,1,district,ajmer,947827
rajasthan,2022,1,district,nagaur,901819
rajasthan,2022,1,district,kota,882916
rajasthan,2022,1,district,bhilwara,871188
rajasthan,2022,1,district,udaipur,816476
rajasthan,2022,1,district,jhunjhunu,752608
rajasthan,2022,1,pincode,302012,379201
rajasthan,2022,1,pincode,311001,276732
rajasthan,2022,1,pincode,302029,271894
rajasthan,2022,1,pincode,302020,246589
rajasthan,2022,1,pincode,301001,231537
rajasthan,2022,1,pincode,302001,231535
rajasthan,2022,1,pincode,334001,231262
rajasthan,2022,1,pincode,313001,228203
rajasthan,2022,1,pincode,302015,213355
rajasthan,2022,1,pincode,302017,210495
rajasthan,2022,2,district,jaipur,5409763
rajasthan,2022,2,district,alwar,1661785
rajasthan,2022,2,district,jodhpur,1444490
rajasthan,2022,2,district,sikar,1074986
rajasthan,2022,2,district,ajmer,998746
rajasthan,2022,2,district,nagaur,952752
rajasthan,2022,2,district,kota,931689
rajasthan,2022,2,district,bhilwara,921021
rajasthan,2022,2,district,udaipur,862053
rajasthan,2022,2,district,jhunjhunu,795815
rajasthan,2022,2,pincode,302012,399537
rajasthan,2022,2,pincode,311001,291700
rajasthan,2022,2,pincode,302029,286572
rajasthan,2022,2,pincode,302020,259218
rajasthan,2022,2,pincode,301001,244138
rajasthan,2022,2,pincode,334001,243611
rajasthan,2022,2,pincode,302001,243317
rajasthan,2022,2,pincode,313001,240292
rajasthan,2022,2,pincode,302015,224395
rajasthan,2022,2,pincode,302017,221344
rajasthan,2022,3,district,jaipur,5696726
rajasthan,2022,3,district,alwar,1755844
rajasthan,2022,3,district,jodhpur,1517702
rajasthan,2022,3,district,sikar,1133443
rajasthan,2022,3,district,ajmer,1050146
rajasthan,2022,3,district,nagaur,1001401
rajasthan,2022,3,district,kota,982248
rajasthan,2022,3,district,bhilwara,971352
rajasthan,2022,3,district,udaipur,908034
rajasthan,2022,3,district,jhunjhunu,839052
rajasthan,2022,3,pincode,302012,420931
rajasthan,2022,3,pincode,311001,307471
rajasthan,2022,3,pincode,302029,301977
rajasthan,2022,3,pincode,302020,272359
rajasthan,2022,3,pincode,301001,257331
rajasthan,2022,3,pincode,334001,256340
rajasthan,2022,3,pincode,302001,255437
rajasthan,2022,3,pincode,313001,252805
rajasthan,2022,3,pincode,302015,235747
rajasthan,2022,3,pincode,302017,232516
rajasthan,2022,4,district,jaipur,5975863
rajasthan,2022,4,district,alwar,1843138
rajasthan,2022,4,district,jodhpur,1583620
rajasthan,2022,4,district,sikar,1185927
rajasthan,2022,4,district,ajmer,1097266
rajasthan,2022,4,district,nagaur,1043562
rajasthan,2022,4,district,kota,1031196
rajasthan,2022,4,district,bhilwara,1017032
rajasthan,2022,4,district,udaipur,949767
rajasthan,2022,4,district,jhunjhunu,876787
rajasthan,2022,4,pincode,302012,442071
rajasthan,2022,4,pincode,311001,323050
rajasthan,2022,4,pincode,302029,317257
rajasthan,2022,4,pincode,302020,285618
rajasthan,2022,4,pincode,301001,270375
rajasthan,2022,4,pincode,334001,268334
rajasthan,2022,4,pincode,302001,267759
rajasthan,2022,4,pincode,313001,265014
rajasthan,2022,4,pincode,302015,247217
rajasthan,2022,4,pincode,302017,243904
rajasthan,2024,1,district,jaipur,7253881
rajasthan,2024,1,district,alwar,2270393
rajasthan,2024,1,district,jodhpur,1933181
rajasthan,2024,1,district,sikar,1461236
rajasthan,2024,1,district,ajmer,1334929
rajasthan,2024,1,district,nagaur,1290786
rajasthan,2024,1,district,kota,1264105
rajasthan,2024,1,district,bhilwara,1256777
rajasthan,2024,1,district,udaipur,1161696
rajasthan,2024,1,district,jhunjhunu,1080420
rajasthan,2024,1,pincode,302012,534636
rajasthan,2024,1,pincode,311001,393041
rajasthan,2024,1,pincode,302029,384732
rajasthan,2024,1,pincode,302020,343084
rajasthan,2024,1,pincode,301001,329131
rajasthan,2024,1,pincode,334001,324796
rajasthan,2024,1,pincode,302001,320984
rajasthan,2024,1,pincode,313001,319637
rajasthan,2024,1,pincode,302015,296303
rajasthan,2024,1,pincode,302017,292669
rajasthan,2024,2,district,jaipur,7522194
rajasthan,2024,2,district,alwar,2357624
rajasthan,2024,2,district,jodhpur,2004056
rajasthan,2024,2,district,sikar,1517703
rajasthan,2024,2,district,ajmer,1384040
rajasthan,2024,2,district,nagaur,1340651
rajasthan,2024,2,district,kota,1312699
rajasthan,2024,2,district,bhilwara,1304282
rajasthan,2024,2,district,udaipur,1205522
rajasthan,2024,2,district,jhunjhunu,1122057
rajasthan,2024,2,pincode,302012,554198
rajasthan,2024,2,pincode,311001,407743
rajasthan,2024,2,pincode,302029,399051
rajasthan,2024,2,pincode,302020,355254
rajasthan,2024,2,pincode,301001,341602
rajasthan,2024,2,pincode,334001,336357
rajasthan,2024,2,pincode,302001,332348
rajasthan,2024,2,pincode,313001,331295
rajasthan,2024,2,pincode,302015,306967
rajasthan,2024,2,pincode,302017,303242
rajasthan,2024,3,district,jaipur,5219354
rajasthan,2024,3,district,jaipur rural,1430124
rajasthan,2024,3,district,kota,1348463
rajasthan,2024,3,district,sikar,1185364
rajasthan,2024,3,district,jodhpur,1154160
rajasthan,2024,3,district,udaipur,1145180
rajasthan,2024,3,district,bikaner,1138132
rajasthan,2024,3,district,alwar,1057687
rajasthan,2024,3,district,ajmer,1011766
rajasthan,2024,3,district,bhilwara,934621
rajasthan,2024,3,pincode,302012,590885
rajasthan,2024,3,pincode,302029,429792
rajasthan,2024,3,pincode,313001,407874
rajasthan,2024,3,pincode,301001,395851
rajasthan,2024,3,pincode,334001,382863
rajasthan,2024,3,pincode,302020,373776
rajasthan,2024,3,pincode,311001,357727
rajasthan,2024,3,pincode,324005,317684
rajasthan,2024,3,pincode,302017,309145
rajasthan,2024,3,pincode,332001,306609
rajasthan,2024,4,district,jaipur,5371681
rajasthan,2024,4,district,jaipur rural,1471885
rajasthan,2024,4,district,kota,1393621
rajasthan,2024,4,district,sikar,1233678
rajasthan,2024,4,district,jodhpur,1196146
rajasthan,2024,4,district,udaipur,1185490
rajasthan,2024,4,district,bikaner,1180630
rajasthan,2024,4,district,alwar,1093734
rajasthan,2024,4,district,ajmer,1046582
rajasthan,2024,4,district,bhilwara,972156
rajasthan,2024,4,pincode,302012,605113
rajasthan,2024,4,pincode,302029,439427
rajasthan,2024,4,pincode,313001,421551
rajasthan,2024,4,pincode,301001,408299
rajasthan,2024,4,pincode,334001,397226
rajasthan,2024,4,pincode,302020,383775
rajasthan,2024,4,pincode,311001,373875
rajasthan,2024,4,pincode,324005,328907
rajasthan,2024,4,pincode,332001,320037
rajasthan,2024,4,pincode,302017,317847
rajasthan,2023,1,district,jaipur,6247095
rajasthan,2023,1,district,alwar,1931404
rajasthan,2023,1,district,jodhpur,1654436
rajasthan,2023,1,district,sikar,1241633
rajasthan,2023,1,district,ajmer,1146113
rajasthan,2023,1,district,nagaur,1091225
rajasthan,2023,1,district,kota,1079455
rajasthan,2023,1,district,bhilwara,1065499
rajasthan,2023,1,district,udaipur,992940
rajasthan,2023,1,district,jhunjhunu,917983
rajasthan,2023,1,pincode,302012,461897
rajasthan,2023,1,pincode,311001,337956
rajasthan,2023,1,pincode,302029,331769
rajasthan,2023,1,pincode,302020,298297
rajasthan,2023,1,pincode,301001,282869
rajasthan,2023,1,pincode,334001,280477
rajasthan,2023,1,pincode,302001,279611
rajasthan,2023,1,pincode,313001,276547
rajasthan,2023,1,pincode,302015,258169
rajasthan,2023,1,pincode,302017,254674
rajasthan,2023,2,district,jaipur,6490210
rajasthan,2023,2,district,alwar,2015122
rajasthan,2023,2,district,jodhpur,1723274
rajasthan,2023,2,district,sikar,1295705
rajasthan,2023,2,district,ajmer,1191890
rajasthan,2023,2,district,nagaur,1140617
rajasthan,2023,2,district,kota,1123468
rajasthan,2023,2,district,bhilwara,1112475
rajasthan,2023,2,district,udaipur,1034200
rajasthan,2023,2,district,jhunjhunu,957879
rajasthan,2023,2,pincode,302012,479744
rajasthan,2023,2,pincode,311001,351000
rajasthan,2023,2,pincode,302029,344591
rajasthan,2023,2,pincode,302020,308962
rajasthan,2023,2,pincode,301001,293892
rajasthan,2023,2,pincode,334001,291407
rajasthan,2023,2,pincode,302001,289431
rajasthan,2023,2,pincode,313001,287049
rajasthan,2023,2,pincode,302015,267121
rajasthan,2023,2,pincode,302017,263717
rajasthan,2023,3,district,jaipur,6745507
rajasthan,2023,3,district,alwar,2100632
rajasthan,2023,3,district,jodhpur,1793526
rajasthan,2023,3,district,sikar,1350861
